id;regiao_id;razao_social;nome_fantasia;nome_curto;cnpj;empresa_erp;inscricao_estadual;email;telefone;cidade;estado;categoria;ativo;created_at;updated_at
565;0;SPARTAN DO BRASIL PRODUTOS QUIMICOS LTDA;;;4,62568E+13;565;;;;VILA VELHA;ES;QUIMICAS;0;08/04/1974;
1125;3;NATUPLAST - IND, COMERCIO E RECICLAGEM DE PLASTICOS LTDA;NATUPLAST;;1,29987E+13;1125;;;;APARECIDA DE GOIANIA;GO;QUIMICAS;0;10/12/2010;
367;1;A.C.A GERENCIAMENTO DE OBRAS LTDA;A C A QUIMICA;;3,84201E+12;367;;;;GUAXUPE;MG;QUIMICAS;0;30/05/2000;
522;1;EMPRESA BRASILEIRA DE PECAS PLASTICAS LTDA;EMBRAPLAS;;6,34562E+12;522;;;;PARAGUACU;MG;QUIMICAS;0;01/06/2004;
1105;5;TECNOSELO SERVICOS TECNICOS LTDA;TECNOSELO;;2,30537E+13;1105;;;;RECIFE;PE;QUIMICAS;0;12/08/2015;
334;2;IFM SERVICOS TECNOLOGICOS LTDA.;IFM;;3,02287E+12;334;;;;PETROPOLIS;RJ;QUIMICAS;0;05/03/1999;
82;0;IMPACTO-PLAS COMERCIAL LTDA;INJEVAL;;2,21126E+12;82;;;;RIO DE JANEIRO;RJ;QUIMICAS;0;31/10/1997;
198;0;COMPANHIA INDUSTRIAL FARMACEUTICO - FALIDO;CIF;;3,30811E+13;198;;;;RIO DE JANEIRO;RJ;QUIMICAS;0;11/06/1976;
473;0;LUNDBECK BRASIL LTDA;;;4,5226E+12;473;;;;RIO DE JANEIRO;RJ;QUIMICAS;0;22/06/2001;
154;1;QUALITY FIBER INDUSTRIA DE PLASTICOS LTDA;MULTIMAX PLASTICOS;;5,13784E+13;154;;;;VALENCA;RJ;QUIMICAS;0;20/09/1982;
937;0;KRAFOAM SERVICOS ADMINISTRATIVOS LTDA;KRAFOAM IMPORT;;2,54034E+11;937;;;;ELDORADO DO SUL;RS;QUIMICAS;0;18/10/1994;
285;4;PPG INDUSTRIAL DO BRASIL - TINTAS E VERNIZES - LTDA.;PPG;;4,39967E+13;285;;;;GRAVATAI;RS;QUIMICAS;0;17/12/1997;
680;0;MRP INDISTRIA E COMERCIO LTDA;MRP;;4,84702E+12;680;;;;GRAVATAI;RS;QUIMICAS;0;09/01/2002;
1136;0;PRIME ADMINISTRADORA DE BENS LTDA;PRIME FRAGRANCIAS;;2,74051E+13;1136;;;;PORTO ALEGRE;RS;QUIMICAS;0;28/03/2017;
1175;2;MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA;NOVA QUIMICA;;9,22656E+13;1175;;;;SAO JERONIMO;RS;FARMACEUTICAS;1;04/08/1988;
627;4;ARPO GESTAO LTDA;LOPBRAS REPARACAO;;8,58356E+12;627;;;;BARRA VELHA;SC;QUIMICAS;0;12/12/2006;
181;1;BRASCOLA TEC LTDA;TIVOCARZ;;4,62585E+13;181;;;;JOINVILLE;SC;QUIMICAS;0;07/05/1974;
669;4;MEXICHEM TRADING COMERCIO, IMPORTACAO E EXPORTACAO S/A;AMANCO;;6,22524E+13;669;;;;JOINVILLE;SC;QUIMICAS;0;20/02/1990;
47;0;IBRAP INDUSTRIA BRASILEIRA DE ALUMINIO E PLASTICOS SA;IBRAP;;1,30132E+11;47;;;;URUSSANGA;SC;QUIMICAS;0;02/08/1994;
141;1;FIBRALIT INDUSTRIA E COMERCIO LTDA;FIBRALIT;;7,30351E+13;141;;;;VIDEIRA;SC;QUIMICAS;0;12/11/1993;
372;0;CLARUS TECHNOLOGY DO BRASIL LTDA;CLARUS TECHNOLOGY;;3,09349E+12;372;;;;AMERICANA;SP;QUIMICAS;0;15/04/1999;
500;0;TEMASA - TEMA SERVICOS AMBIENTAIS LTDA;TEMASA;;6,9549E+12;500;;;;AMERICANA;SP;QUIMICAS;0;04/08/2004;
666;4;PLASNIL MAQUINAS E FIOS LTDA;EQUIPOFLEX;;9,34036E+12;666;;;;AMERICANA;SP;QUIMICAS;0;07/12/2007;
995;1;ENBA INDUSTRIA DE EMBALAGENS PLASTICAS LTDA;AF PLASTICOS INDUSTRIA E;;1,44603E+13;995;;;;AMERICANA;SP;QUIMICAS;0;21/06/2011;
1071;5;AZUD BRASIL SOCIEDADE UNIPESSOAL LTDA;;;2,4592E+12;1071;;;;AMERICANA;SP;QUIMICAS;0;13/03/2015;
419;2;INTERCOAT TINTAS E VERNIZES LTDA;;;4,98768E+12;419;;;;AMPARO;SP;QUIMICAS;0;04/04/2002;
305;0;CONSERTIVA CONSULTORIA E TREINAMENTO LTDA;FIBRASOL / LEPORE & CIA;;1,96212E+12;305;;;;ARARAS;SP;QUIMICAS;0;10/07/1997;
985;2;WASTEX CARBON INDUSTRIA E COMERCIO DE RECICLADOS LTDA;;;1,53473E+13;985;;;;ARARAS;SP;QUIMICAS;0;08/02/2012;
21;0;FATIMA REGIMA SARDINHA;COMERCIAL JUNTAPRUMO;;1,24891E+12;21;;;;ARTUR NOGUEIRA;SP;QUIMICAS;0;07/06/1996;
686;0;ED & RI COSMETICOS-EPP;LUDOVIG;;6,08786E+13;686;;;;ATIBAIA;SP;QUIMICAS;0;31/12/1965;
69;0;FRESENIUS KABI BRASIL LTDA;FRESENIUS;;4,93242E+13;69;;;;BARUERI;SP;QUIMICAS;0;29/09/1977;
111;3;NUTRIPLANT INDUSTRIA E COMERCIO S/A;NUTRIPLANT;;5,1129E+13;111;;;;BARUERI;SP;QUIMICAS;0;16/10/1979;
969;1;BAUMINAS QUIMICA LTDA.;INDUSTRIAS QUIMICAS CATAG;;1,95253E+13;969;;;;BARUERI;SP;QUIMICAS;0;10/11/2011;
1042;1;PLASTIBRAS INDUSTRIA E COMERCIO LTDA;;;5,62625E+12;1042;;;;CABREUVA;SP;QUIMICAS;0;01/08/2014;
528;0;THREE DIAMONDS COMERCIO DE ROUPAS LTDA;AMAZON TROPICAL - RH OLEO;;5,74402E+12;528;;;;CAJAMAR;SP;QUIMICAS;0;23/06/2003;
9;1;AIR LIQUIDE BRASIL LTDA (009);AIR LIQUIDE;;3,31788E+11;9;;;;CAMPINAS;SP;QUIMICAS;0;12/03/2003;
7;3;LIQUID CARBONIC INDUSTRIAS S/A;LIQUID CARBONIC;;3,33041E+13;7;;;;CAMPINAS;SP;QUIMICAS;0;30/05/1973;
3;5;MERCOPLAS SERVICOS ADMINISTRATIVOS LTDA;MERCOPLAS;;7,46345E+11;3;;;;CAMPINAS;SP;QUIMICAS;1;02/08/1995;
10;1;BRASANG COMERCIO DE ACESSORIOS ELETRICOS LTDA;BRASANG;;7,2022E+13;10;;;;CAMPINAS;SP;QUIMICAS;0;09/09/1993;
12;1;PLASTICAMP COMERCIO DE EMBALAGENS LTDA;;;1,59221E+12;12;;;;CAMPINAS;SP;QUIMICAS;0;09/12/1996;
15;1;PORTOPLAS INDUSTRIA E COMERCIO DE PLASTICOS LTDA;PORTOPLAS;;4,26253E+11;15;;;;CAMPINAS;SP;QUIMICAS;1;01/02/1995;
16;1;AVERT VETERINARIA LTDA.;AVERT VETERINARIA LTDA;;5,52558E+13;16;;;;CAMPINAS;SP;QUIMICAS;0;18/12/1985;
17;1;SAN GROUP BIOTECH BRASIL LTDA;;;6,80657E+13;17;;;;CAMPINAS;SP;QUIMICAS;1;03/06/1992;
25;0;INDUSTRIA LEC PLASTICOS LTDA;LEC PLASTICOS;;4,45993E+13;25;;;;CAMPINAS;SP;QUIMICAS;0;18/02/1972;
29;1;SABIC IN PLAST SOUTH AMER IND COM PLAST;;;5,80887E+13;29;;;;CAMPINAS;SP;QUIMICAS;1;04/01/1988;
31;1;ABRELUZ-INDUS E COMERCIO DE PLASTICOS LTDA;ABRELUZ;;6,65823E+13;31;;;;CAMPINAS;SP;QUIMICAS;0;19/07/1991;
32;1;J O INDUSTRIA E COMERCIO DE ESPUMAS E COLCHOES LTDA;J.O.;;6,21076E+13;32;;;;CAMPINAS;SP;QUIMICAS;1;19/12/1989;
33;1;CULTILAB-MATERIAIS PARA CULTURA DE CELULAS LTDA;CULTILAB;;5,28192E+13;33;;;;CAMPINAS;SP;QUIMICAS;1;06/09/1983;
35;1;ECO PLASTIC COMERCIO E REPRESENTACOES LTDA;ECO PLASTIC;;6,60884E+13;35;;;;CAMPINAS;SP;QUIMICAS;0;14/06/1991;
36;1;MEDLEY INDUSTRIA FARMACEUTICA LTDA - CPS;MEDLEY;;5,09297E+13;36;;;;CAMPINAS;SP;FARMACEUTICAS;1;12/05/1972;
39;0;ICARO TECNOPLASTICA LTDA;ICARO;;5,83807E+13;39;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
44;0;LORIFLEX SP TINTAS ESPECIAIS LTDA;LORIFLEX;;6,47538E+13;44;;;;CAMPINAS;SP;QUIMICAS;0;25/10/1990;
46;1;PRODOME QUIMICA E FARMACEUTICA LTDA;PRODOME;;4,83829E+13;46;;;;CAMPINAS;SP;QUIMICAS;0;13/01/1982;
50;1;FMC QUIMICA DO BRASIL LTDA.;;;4,13637E+12;50;;;;CAMPINAS;SP;QUIMICAS;1;03/01/2001;
52;1;ASK PRODUTOS QUIMICOS DO BRASIL LTDA;ASK CHEMICALS DO BRASIL;;4,31102E+13;52;;;;CAMPINAS;SP;QUIMICAS;0;24/09/1971;
63;1;MAIS MOVIMENTO COM E IMP DE PRODUTOS PARA REABILITACAO LTDA;MAIS MOVIMENTO;;5,88957E+13;63;;;;CAMPINAS;SP;QUIMICAS;0;20/05/1988;
64;0;CAMPLAS COM IND EXP IMP PRODS PLAST LTDA;PLASCARPA;;9,65748E+13;64;;;;CAMPINAS;SP;QUIMICAS;0;17/03/1993;
65;0;CAMPICAL INDUSTRIA E COMERCIO LTDA;CAMPICAL;;4,46177E+13;65;;;;CAMPINAS;SP;QUIMICAS;0;29/06/1973;
66;0;ENGEFARMA PRODUTOS FARMACEUTICOS LTDA;ENGEFARMA;;7,19928E+13;66;;;;CAMPINAS;SP;QUIMICAS;0;02/09/1993;
72;0;CARGIL FERTILIZANTES S/A;SOLORRICO;;6,11565E+13;72;;;;CAMPINAS;SP;QUIMICAS;0;30/12/1974;
75;1;CERALIT S A INDUSTRIA E COMERCIO;;;5,69926E+13;75;;;;CAMPINAS;SP;QUIMICAS;0;13/07/1966;
76;1;RAITEK-INDUSTRIA E COMERCIO DE PLAST ENGENHARIA LTDA;RAITEK;;6,78991E+13;76;;;;CAMPINAS;SP;QUIMICAS;1;30/04/1992;
77;1;ZOETIS INDUSTRIA DE PRODUTOS VETERINARIOS LTDA;FORT DODGE;;4,3588E+13;77;;;;CAMPINAS;SP;QUIMICAS;1;14/12/1972;
80;1;STAMPLAS ARTEFATOS DE PLASTICOS LTDA;STAMPLAS;;4,79301E+13;80;;;;CAMPINAS;SP;QUIMICAS;1;30/11/1981;
86;1;DENTARIA CAMPINEIRA LTDA;DENTARIA CAMPINEIRA;;4,60267E+13;86;;;;CAMPINAS;SP;QUIMICAS;1;01/08/1966;
88;1;MANGUINHOS QUIMICA S/A;WAL QUIMICA;;4,60115E+13;88;;;;CAMPINAS;SP;QUIMICAS;1;31/12/1969;
90;2;FMS ASSESSORIA EMPRESARIAL LTDA;FMS;;6,81191E+13;90;;;;CAMPINAS;SP;QUIMICAS;0;22/06/1992;
105;1;MICROQUIMICA INDUSTRIAS QUIMICAS LTDA [105];MICROQUIMICA;;4,81967E+13;105;;;;CAMPINAS;SP;QUIMICAS;0;06/09/1976;
109;0;PLANALTO AGROSCIENCES LTDA;ADUBOS AN FALL;;7,29095E+13;109;;;;CAMPINAS;SP;QUIMICAS;0;21/02/1974;
114;0;POOLTECK EQUIPAMENTOS PARA PISCINA LTDA;POOLTECK;;7,4574E+13;114;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
116;0;COOPERS SAUDE ANIMAL INDUSTRIA E COMERCIO LTDA.;COOPERS BRASIL LTDA;;6,13693E+13;116;;;;CAMPINAS;SP;QUIMICAS;0;31/01/1996;
117;1;CRODA DO BRASIL LTDA;CRODA BRASIL;;4,41443E+13;117;;;;CAMPINAS;SP;QUIMICAS;1;28/08/1974;
119;0;BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.;BOEHRINGER;;6,08317E+13;119;;;;CAMPINAS;SP;QUIMICAS;0;15/08/1991;
124;4;FIACBRAS FIBRA DE VIDRO TERMOPLAST LTDA;FIACBRAS;;6,15509E+13;124;;;;CAMPINAS;SP;QUIMICAS;0;25/09/1989;
125;0;PLASCARPA COM IND EXP IMP PRDS PLAS LTDA;CAMPLAS;;12360;125;;;;CAMPINAS;SP;QUIMICAS;0;06/01/1993;
130;1;OLICAR ADMINISTRACAO DE BENS PROPRIOS LTDA;OLICAR;;5,3393E+13;130;;;;CAMPINAS;SP;QUIMICAS;0;28/03/1984;
131;1;FERPLAS INDUSTRIA E COMERCIO DE PLASTICOS LTDA;FERPLAS;;6,9245E+13;131;;;;CAMPINAS;SP;QUIMICAS;1;30/12/1992;
132;1;WHITE MARTINS GASES INDUSTRIAIS LTDA;WHITE MARTINS;;3,58204E+13;132;;;;CAMPINAS;SP;QUIMICAS;1;04/10/1989;
133;0;DURAVIN RESINAS E TINTAS LTDA;MERCIA;;4,59956E+13;133;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
134;0;IPIRANGA SERRANA FERTILIZANTES LTDA;IPIRANGA SERRANA;;6,00314E+13;134;;;;CAMPINAS;SP;QUIMICAS;0;24/02/1989;
136;0;GRIFFIN BRASIL LTDA;PROCHROM;;1,63698E+13;136;;;;CAMPINAS;SP;QUIMICAS;0;04/12/1998;
137;0;REPROSTAR IND E COMERCIO DE PRODUTOS QUIMICOS LTDA;REPROSTAR;;6,84193E+13;137;;;;CAMPINAS;SP;QUIMICAS;0;28/08/1992;
144;1;INTERCUF INDUSTRIA E COMERCIO LTDA;INTERCUF;;4,37361E+13;144;;;;CAMPINAS;SP;QUIMICAS;1;12/03/1987;
145;0;C D PEROSSI & CIA LTDA;C.D. PEROSSI;;6,67428E+13;145;;;;CAMPINAS;SP;QUIMICAS;0;12/08/1991;
147;0;SILEX INDUSTRIA E COMERCIO DE ABRASIVOS LIMITADA;SILEX;;4,60965E+13;147;;;;CAMPINAS;SP;QUIMICAS;0;26/06/1969;
148;0;TAL TECNOLOGIA AGROPECUARIA LTDA;TAL TECNOLOGIA;;5,52788E+13;148;;;;CAMPINAS;SP;QUIMICAS;1;05/12/1985;
149;0;MESSER GASES LTDA.;LINDE GASES / AGA;;6,06192E+13;149;;;;CAMPINAS;SP;QUIMICAS;0;12/12/1979;
151;1;BUNGE FERTILIZANTES S/A;MANAH;;6,10828E+13;151;;;;CAMPINAS;SP;QUIMICAS;0;14/06/1994;
152;0;A V P INDUSTRIA E COMERCIO DE EMBALAGENS FLEXIVEIS LTDA;;;9,42945E+11;152;;;;CAMPINAS;SP;QUIMICAS;0;28/11/1995;
153;1;MIRACEMA NUODEX INDUSTRIA QUIMICA LTDA;MIRACEMA;;4,60402E+13;153;;;;CAMPINAS;SP;QUIMICAS;1;10/08/1954;
155;1;PANTERA EMBALAGENS PLASTICAS LTDA;PANTERA;;4,94405E+13;155;;;;CAMPINAS;SP;QUIMICAS;1;30/11/1977;
156;0;COMPET EMBALAGENS LTDA;COMPET;;7,18079E+13;156;;;;CAMPINAS;SP;QUIMICAS;0;13/07/1993;
157;1;COBERPLAS IND PAPEIS E TEC PLAST LTDA;COBERPLAS;;4,59916E+13;157;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
161;1;HORIZONT BIOMEDICA INDUSTRIAL LTDA;HORIZONT;;5,97323E+13;161;;;;CAMPINAS;SP;QUIMICAS;1;25/11/1988;
164;0;LIGHTSPUMA INDUSTRIA E COMERCIO DE COLCHOES LTDA.;LIGHT SPUMA;;6,14714E+13;164;;;;CAMPINAS;SP;QUIMICAS;0;13/09/1989;
165;0;LABORATORIO CIRVAL LTDA;LABORATORIO CIRVAL;;6,11328E+13;165;;;;CAMPINAS;SP;QUIMICAS;0;07/08/1989;
168;0;MEXICHEM BRASIL INDUSTRIA DE TRANSFORMACAO PLASTICA LTDA;FORTILIT;;5,85149E+13;168;;;;CAMPINAS;SP;QUIMICAS;0;23/06/1997;
170;0;REGENERA INDUSTRIA E COMERCIO LTDA;REGENERA;;5,35206E+13;170;;;;CAMPINAS;SP;QUIMICAS;0;31/05/1984;
171;1;PURIMAX CONSULTORIA E MANUTENCAO LTDA;PURIMAX;;4,583E+13;171;;;;CAMPINAS;SP;QUIMICAS;0;24/02/1975;
172;1;POL MAR INDUSTRIAL DE FILTROS LTDA;POLMAR;;5,22805E+13;172;;;;CAMPINAS;SP;QUIMICAS;1;10/02/1983;
173;0;TECNOPHARMA FARMACIA E COMERCIO PROD.HOSPITALARES LTDA;TECNOPHARMA;;6,4175E+13;173;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
175;1;ACECIL CENTRAL DE ESTERILIZACAO COM E INDUSTRIA LTDA;ACECIL;;4,69746E+13;175;;;;CAMPINAS;SP;QUIMICAS;1;13/11/1975;
177;1;IND E COM DE PLAST SAO RAFAEL LTDA ME;;;6,91592E+13;177;;;;CAMPINAS;SP;QUIMICAS;1;01/12/1992;
179;1;CANO FLEX INDUSTRIA E COMERCIO LTDA;CANO FLEX;;4,81876E+13;179;;;;CAMPINAS;SP;QUIMICAS;1;18/08/1976;
180;0;BLAW QUIMICA INDUSTRIAL LTDA;BLAW QUIMICA;;5,00859E+13;180;;;;CAMPINAS;SP;QUIMICAS;0;11/12/1978;
182;0;TRIESSE INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA;TRIESSE;;4,4611E+13;182;;;;CAMPINAS;SP;QUIMICAS;0;27/09/1972;
183;0;LEE COMERCIO DE LUBRIFICANTES LTDA;LEE;;4,53637E+13;183;;;;CAMPINAS;SP;QUIMICAS;0;30/08/1974;
185;1;ROSHAW EQUIPAMENTOS INDUSTRIA E COMERCIO LTDA;;;5,25399E+13;185;;;;CAMPINAS;SP;QUIMICAS;0;08/08/1991;
189;1;LUIZ RIBEIRO PALMA;LUDY PLAST;;6,69459E+13;189;;;;CAMPINAS;SP;QUIMICAS;1;25/09/1991;
190;1;QUIMICA INDUSTRIAL KAMAX LTDA;KAMAX QUIMICA;;9,53202E+11;190;;;;CAMPINAS;SP;QUIMICAS;0;04/12/1995;
192;0;PEROPLAST INDUSTRIAL E COMERCIAL LTDA;PEROPLAST;;2,02809E+12;192;;;;CAMPINAS;SP;QUIMICAS;0;11/08/1997;
204;0;CST COMPANHIA DE SINTETICOS E TERMOPLASTICOS;CST;;6,01879E+13;204;;;;CAMPINAS;SP;QUIMICAS;0;02/10/1972;
205;1;INDUSTRIA CAMPINEIRA DE SABAO E GLICERINA LIMITADA;IND. CAMPINEIRA;;4,60446E+13;205;;;;CAMPINAS;SP;QUIMICAS;1;14/04/1967;
206;1;LETSPUMA INDUSTRIA E COMERCIO DE COLCHOES E ESTOFADOS LTDA;;;7,46034E+13;206;;;;CAMPINAS;SP;QUIMICAS;1;07/04/1994;
209;1;WORTEX COMERCIAL DE MAQUINAS LTDA;WORTEX;;6,5684E+13;209;;;;CAMPINAS;SP;QUIMICAS;0;01/04/1991;
210;1;MASSAS PARA VIDRO CAMPINEIRA LTDA;MASSAS CAMPINEIRA;;5,46116E+13;210;;;;CAMPINAS;SP;QUIMICAS;0;29/07/1985;
211;0;SOCIOS COLABORADORES;;;272;211;;;;CAMPINAS;SP;QUIMICAS;1;22/04/1998;
214;0;HORTOFIBRAS COMERCIAL LTDA;;;1,92479E+12;214;;;;CAMPINAS;SP;QUIMICAS;0;24/06/1997;
218;0;POLIVINIL COMERCIO E INDUSTRIA DE PLASTICOS LTDA;;;5,00639E+13;218;;;;CAMPINAS;SP;QUIMICAS;0;30/08/1978;
220;1;NATURAL BEAUTY INDUSTRIA DE COSMETICOS LTDA;;;3,3378E+11;220;;;;CAMPINAS;SP;QUIMICAS;0;02/12/1994;
221;1;CENTRO DE QUALIDADE ANALITICA LTDA.;CHECK AGUA;;5,46926E+13;221;;;;CAMPINAS;SP;QUIMICAS;1;24/01/1987;
225;0;ITOIL INDUSTRIA DE TRATAMENTO DE OLEOS ISOLANTES LTDA;;;5,35075E+13;225;;;;CAMPINAS;SP;QUIMICAS;1;25/05/1984;
226;0;JOCAMP COMERCIO DE LEGUMES LTDA - FALIDO;;;8455000153;226;;;;CAMPINAS;SP;QUIMICAS;0;20/05/1994;
236;0;TROPISPUMA COLCHOES E ESPUMAS LTDA;TROPISPUMA;;5,00486E+13;236;;;;CAMPINAS;SP;QUIMICAS;0;16/08/1978;
244;1;INSTITUTO KROENER LTDA;KROENER;;4,69936E+13;244;;;;CAMPINAS;SP;QUIMICAS;1;23/01/1976;
246;0;LIVET PRODUTOS VETERINARIOS LTDA;LIVET;;6,7764E+13;246;;;;CAMPINAS;SP;QUIMICAS;0;22/04/1992;
247;0;MARIA DAS GRACAS AMARO CAMPINAS;MARIA DA GRACAS;;6,08183E+13;247;;;;CAMPINAS;SP;QUIMICAS;0;23/06/1989;
248;0;MANCHETE ASSESSORIA DE RECURSOS HUMANOS LTDA;MANCHETE ASSESSORIA;;7,43565E+13;248;;;;CAMPINAS;SP;QUIMICAS;0;02/02/1994;
257;0;DIAMANDRIL FERRAMENTAS DIAMANTADAS LTDA;DIAMANDRIL;;5,74017E+13;257;;;;CAMPINAS;SP;QUIMICAS;0;06/05/1987;
261;0;SABIC INNOVATIVE PLASTICS SOUTH AMERICA;GE PLASTICS;;5,80887E+13;261;;;;CAMPINAS;SP;QUIMICAS;0;03/02/2005;
265;3;ILENDER DO BRASIL LABORATORIOS LTDA;;;7,45162E+13;265;;;;CAMPINAS;SP;QUIMICAS;1;14/03/1994;
266;1;NILMAX INDUSTRIA DE PLASTICOS LTDA;NILMAX;;5,38751E+13;266;;;;CAMPINAS;SP;QUIMICAS;0;10/10/1984;
275;4;TRANSITIONS OPTICAL DO BRASIL LTDA;;;7,86201E+11;275;;;;CAMPINAS;SP;QUIMICAS;0;29/08/1995;
280;0;MODELAGEM IDEAL LTDA;;;1,97809E+12;280;;;;CAMPINAS;SP;QUIMICAS;0;18/07/1997;
283;1;FENSTER ESQUADRIAS ESPECIAIS LIMITADA;FENSTER;;2,8015E+12;283;;;;CAMPINAS;SP;QUIMICAS;0;09/10/1998;
286;0;PAE PLASTICOS ACESSORIOS EMBALAGENS, INDUSTRIA E COMERCIO LT;PAE;;3,09099E+12;286;;;;CAMPINAS;SP;QUIMICAS;0;14/04/1999;
293;0;BIOCAMP LABORATORIOS LTDA;BIOCAMP;;3,20246E+12;293;;;;CAMPINAS;SP;QUIMICAS;1;08/06/1999;
294;1;HIDROTEC CONEXOES PARA SANEAMENTO LTDA;;;6,80813E+13;294;;;;CAMPINAS;SP;QUIMICAS;1;25/06/1992;
295;0;OSAPLAST INDUSTRIA E COMERCIO LTDA;OSAPLAST;;1,86392E+11;295;;;;CAMPINAS;SP;QUIMICAS;1;01/09/1994;
296;0;COMERCIO E INDUSTRIA BRASILEIRA DE PLASTICOS LTDA;BRASPLAS IND COM PLAST;;1,23978E+12;296;;;;CAMPINAS;SP;QUIMICAS;0;03/06/1996;
299;0;AGRIBRAS AGRO INDUSTRIAL LTDA;AGRIBRAS;;4,4767E+13;299;;;;CAMPINAS;SP;QUIMICAS;1;08/10/1980;
300;1;MASSUPACK INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;MASSUCATO;;9,61397E+12;300;;;;CAMPINAS;SP;QUIMICAS;0;11/12/2007;
303;0;SKIPEL INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;SKIPEL;;2,58634E+12;303;;;;CAMPINAS;SP;QUIMICAS;0;19/06/1998;
304;0;ACQUA-FLOR INDUSTRIA E COMERCIO LTDA;ACQUA-FLOR;;3,5219E+12;304;;;;CAMPINAS;SP;QUIMICAS;0;18/10/1999;
306;0;MILTON RODRIGUES DOS SANTOS CAMPINAS;;;6,03895E+13;306;;;;CAMPINAS;SP;QUIMICAS;0;27/04/1989;
308;1;ORGANON FARMACEUTICA LTDA.;MERCK SHARP;;4,5987E+13;308;;;;CAMPINAS;SP;FARMACEUTICAS;1;31/10/1962;
313;0;MICROLIXAS COMERCIO DE ABRASIVOS LTDA;MICROLIXAS;;5,88519E+13;313;;;;CAMPINAS;SP;QUIMICAS;0;27/04/1988;
314;0;R E LAFER INDUSTRIA E COMERCIO LTDA;RE LAFER;;1,55027E+12;314;;;;CAMPINAS;SP;QUIMICAS;0;14/11/1996;
315;1;FERTIPAR BANDEIRANTES LTDA;;;4,08107E+12;315;;;;CAMPINAS;SP;QUIMICAS;1;18/10/2000;
325;0;NAWAL INDUSTRIA E COMERCIO DE PLASTICOS LTDA;NAWAL;;1,29451E+12;325;;;;CAMPINAS;SP;QUIMICAS;0;01/07/1996;
336;1;WINDAUTO SERVICOS ADMINISTRATIVOS LTDA;;;9,69513E+11;336;;;;CAMPINAS;SP;QUIMICAS;0;14/12/1995;
340;0;SURTEC DO BRASIL LTDA;SURTEC;;3,1179E+12;340;;;;CAMPINAS;SP;QUIMICAS;0;27/08/1999;
341;1;T&E ANALITICA - CENTRO DE PESQUISAS, DESENVOLVIMENTOS, ANALI;T&E ANALITICA - CENTRO DE;;4,20258E+12;341;;;;CAMPINAS;SP;QUIMICAS;1;08/12/2000;
342;0;DALKA DO BRASIL LTDA;ACQUALIMP;;4,12072E+12;342;;;;CAMPINAS;SP;QUIMICAS;0;31/10/2000;
345;1;PURIVERD INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA.;PURIVERD;;6,60302E+13;345;;;;CAMPINAS;SP;QUIMICAS;1;14/06/1991;
346;1;PROFITEC INDUSTRIA E COMERCIO LTDA;PROFITEC;;3,38278E+12;346;;;;CAMPINAS;SP;QUIMICAS;0;01/09/1999;
347;0;COMERCIO DE PRODUTOS DE HIGIENE PESSOAL RELIC LTDA;RELIC;;4,0072E+12;347;;;;CAMPINAS;SP;QUIMICAS;0;08/08/2000;
348;1;MULTI VEGETAL IND COM COS E PROD NAT LTD;MULTI;;8,40754E+11;348;;;;CAMPINAS;SP;QUIMICAS;1;26/09/1995;
350;0;COMERCIAL FIBERCAMP LTDA;FIBERCAMP;;4,56865E+12;350;;;;CAMPINAS;SP;QUIMICAS;0;29/06/2001;
352;1;SILIPLEX INDUSTRIA E COMERCIO LTDA;SILIPLEX;;5,61716E+13;352;;;;CAMPINAS;SP;QUIMICAS;0;11/08/1986;
354;0;MANPACK INDUSTRIA E COMERCIO DE PLASTICOS LTDA;MANPACK;;4,39912E+12;354;;;;CAMPINAS;SP;QUIMICAS;0;02/04/2001;
355;0;R. C. FORNARI DE LIMA;RC SABONETES;;4,92999E+11;355;;;;CAMPINAS;SP;QUIMICAS;0;15/03/1995;
356;1;TRB PHARMA INDUSTRIA QUIMICA E FARMACEUTICA LTDA;TRB;;6,14552E+13;356;;;;CAMPINAS;SP;FARMACEUTICAS;0;30/08/1966;
362;1;GALTRON QUIMICA INDUSTRIA E COMERCIO LTDA;GALTRON;;1,4376E+12;362;;;;CAMPINAS;SP;QUIMICAS;1;17/09/1996;
363;1;PERFICAMP LTDA;;;3,82731E+12;363;;;;CAMPINAS;SP;QUIMICAS;1;23/05/2000;
365;1;LUBRIFILM LUBRIFICANTES E PRODUTOS SINTETICOS LTDA;;;3,96731E+12;365;;;;CAMPINAS;SP;QUIMICAS;1;24/05/2000;
374;1;CIMELIA RECICLAGEM LTDA;CITIRAYA RECICLAGEM;;3,80417E+12;374;;;;CAMPINAS;SP;QUIMICAS;0;21/03/2000;
